,Endothelial cell,Smooth muscle cell
GNPNAT1,1.8903088391906284,5.525263540530716
GNPTAB,4.1293929712460065,5.4162122864412945
GNPTG,5.055910543130991,9.01490367139222
GNRH1,0.1703940362087327,0.6179571065067249
GNRH2,0.0,0.0
GNRHR,0.0,0.0
GNS,8.20021299254526,7.7789894583787715
GOLGA1,1.6799787007454738,2.6172300981461287
GOLGA2,4.371671991480298,12.613595056343147
GOLGA3,3.0484558040468586,6.7975281715739735
GOLGA4,10.907880724174653,22.97346419483824
GOLGA5,2.768903088391906,7.233733187931661
GOLGA6A,0.0,0.0
GOLGA6B,0.0,0.0
GOLGA6D,0.0,0.0
GOLGA6L1,0.0026624068157614484,0.0
GOLGA6L10,0.10383386581469649,0.1817520901490367
GOLGA6L2,0.0026624068157614484,0.0
GOLGA6L22,0.0,0.0
GOLGA6L3P,0.01597444089456869,0.2908033442384587
GOLGA6L3P-1,0.09850905218317359,0.4362050163576881
GOLGA6L4,0.4685835995740149,1.8538713195201746
GOLGA6L4-1,0.05591054313099041,0.21810250817884405
GOLGA6L6,0.0,0.0
GOLGA6L9,0.19701810436634717,0.3271537622682661
GOLGA7,9.973375931842385,18.829516539440203
GOLGA7B,0.05324813631522897,0.1817520901490367
GOLGA8A,1.4057507987220448,2.6899309342057434
GOLGA8B,2.2390841320553783,3.489640130861505
GOLGA8G,0.0,0.0
GOLGA8H,0.0,0.0
GOLGA8IP,0.0,0.0
GOLGA8J,0.0,0.0
GOLGA8K,0.0,0.0
GOLGA8M,0.013312034078807242,0.03635041802980734
GOLGA8N,0.1650692225772098,0.5089058524173028
GOLGA8O,0.0026624068157614484,0.0
GOLGA8Q,0.010649627263045794,0.10905125408942203
GOLGA8R,0.05591054313099041,0.21810250817884405
GOLGA8S,0.0,0.03635041802980734
GOLGB1,9.278487752928648,21.555797891675756
GOLIM4,6.203407880724175,21.119592875318066
GOLM1,1.4297124600638977,2.108324245728826
GOLM2,2.417465388711395,4.907306434023991
GOLPH3,6.006389776357827,12.03198836786623
GOLPH3L,2.7156549520766773,5.270810614322064
GOLT1A,0.308839190628328,0.14540167211922936
GOLT1B,5.543130990415335,11.813885859687387
GON4L,6.94888178913738,8.978553253362413
GON7,1.8503727369542067,1.3086150490730644
GOPC,4.765708200212993,10.468920392584515
GORAB,1.4802981895633653,3.0897855325336243
GORAB-AS1,0.0026624068157614484,0.0
GORASP1,3.990947816826411,6.2159214830970555
GORASP2,7.105963791267306,19.12031988367866
GOSR1,6.799787007454739,13.340603416939295
GOSR2,5.223642172523961,6.724827335514359
GOT1,2.6411075612353567,6.252271901126863
GOT1L1,0.0,0.0
GOT2,3.865814696485623,6.761177753544166
GP1BA,0.12513312034078808,0.3635041802980734
GP2,0.0026624068157614484,0.0
GP5,0.0,0.0
GP6,0.06389776357827476,0.0
GP9,0.021299254526091587,0.0
GPA33,0.37007454739084134,0.03635041802980734
GPAA1,9.10010649627263,24.391130498000727
GPALPP1,2.452076677316294,6.0341693929480185
GPAM,0.5804046858359957,0.6179571065067249
GPANK1,5.133120340788072,10.069065794256634
GPAT2,0.4446219382321619,2.5081788440567068
GPAT3,1.4802981895633653,0.2544529262086514
GPAT4,4.198615548455804,5.05270810614322
GPATCH1,1.0862619808306708,1.9992729916394039
GPATCH11,2.6570820021299255,3.6713922210105414
GPATCH2,3.6661341853035143,9.59651035986914
GPATCH2L,4.281150159744409,6.761177753544166
GPATCH3,2.036741214057508,3.5623409669211195
GPATCH4,3.1283280085197016,9.85096328607779
GPATCH8,6.320553780617678,14.50381679389313
GPBAR1,0.6283280085197018,1.0905125408942202
GPBP1,13.900425985090521,24.572882588149763
GPBP1L1,6.5894568690095845,13.66775717920756
GPC1,0.3248136315228967,12.431842966194111
GPC2,0.11182108626198083,0.2908033442384587
GPC3,1.0223642172523961,2.8353326063249726
GPC4,0.29020234291799785,18.21155943293348
GPC5,0.06389776357827476,0.2544529262086514
GPC5-AS1,0.0,0.03635041802980734
GPC5-AS2,0.0,0.0
GPC6,0.0878594249201278,3.1988367866230463
GPCPD1,6.448349307774228,7.7789894583787715
GPD1,1.2726304579339722,0.6906579425663395
GPD1L,3.258785942492013,4.79825517993457
GPD2,2.6331203407880723,2.3264267539076697
GPER1,4.547390841320554,2.1810250817884405
GPHA2,0.005324813631522897,0.3271537622682661
GPHN,1.2406815761448349,2.399127589967285
GPI,5.266240681576145,17.302798982188296
GPIHBP1,16.115548455804046,0.10905125408942203
GPKOW,3.6900958466453675,9.487459105779717
GPLD1,0.04792332268370607,0.2908033442384587
GPM6A,1.4456869009584665,0.21810250817884405
GPM6B,3.123003194888179,28.607778989458378
GPN1,3.764643237486688,7.342784442021083
GPN2,2.3668796592119277,3.9985459832788077
GPN3,4.211927582534611,14.612868047982552
GPNMB,4.7577209797657085,14.067611777535442
GPR1,0.09318423855165069,0.03635041802980734
GPR107,3.264110756123536,3.9985459832788077
GPR108,8.120340788072417,12.141039621955652
GPR12,0.042598509052183174,0.0
GPR132,0.4446219382321619,0.2908033442384587
GPR135,0.06389776357827476,0.6906579425663395
GPR137,3.12566560170394,5.525263540530716
GPR137B,7.345580404685836,7.124681933842239
GPR137C,0.362087326943557,0.10905125408942203
GPR141,0.010649627263045794,0.03635041802980734
GPR142,0.0,0.0
GPR143,1.2433439829605963,0.8360596146855689
GPR146,14.805644302449414,1.5267175572519085
GPR149,0.0,0.0
GPR15,0.05058572949946752,0.0
GPR150,0.023961661341853034,0.21810250817884405
GPR152,0.0,0.0
GPR153,0.22097976570820022,1.381315885132679
GPR155,1.9568690095846646,3.41693929480189
GPR156,0.0,0.0
GPR157,1.283280085197018,0.3998545983278808
GPR158,0.0026624068157614484,1.6721192293711378
GPR158-AS1,0.0,0.0
GPR15LG,0.0026624068157614484,0.0
GPR160,0.8785942492012779,0.1817520901490367
GPR161,0.8040468583599574,6.543075245365322
GPR162,0.31150159744408945,1.5994183933115231
GPR17,0.14643237486687966,0.1817520901490367
GPR171,0.14110756123535675,0.7270083605961468
GPR173,0.18370607028753994,0.3635041802980734
GPR174,0.03727369542066028,0.0
GPR176,0.11714589989350373,2.7989821882951653
GPR179,0.0,0.0
GPR18,0.03727369542066028,0.03635041802980734
GPR180,1.1315228966986155,2.6899309342057434
GPR182,0.5085197018104366,0.03635041802980734
GPR183,1.0702875399361023,2.544529262086514
GPR19,0.007987220447284345,0.03635041802980734
GPR20,0.045260915867944625,10.905125408942203
GPR21,0.0,0.6179571065067249
GPR22,0.007987220447284345,0.0
GPR25,0.0,0.0
GPR26,0.0,0.0
GPR27,0.021299254526091587,0.4362050163576881
GPR3,0.38604898828541,0.3271537622682661
GPR31,0.0,0.0
GPR34,0.35676251331203407,0.3998545983278808
GPR35,0.2422790202342918,0.21810250817884405
GPR37,0.021299254526091587,0.14540167211922936
GPR37L1,0.013312034078807242,0.07270083605961468
GPR39,0.026624068157614485,0.03635041802980734
GPR4,26.035676251331203,4.071246819338422
GPR42,0.005324813631522897,0.0
GPR50,0.0,0.0
GPR50-AS1,0.0,0.0
GPR52,0.0,0.0
GPR55,0.005324813631522897,0.07270083605961468
GPR6,0.0,0.0
GPR61,0.005324813631522897,0.0
GPR62,0.0,0.07270083605961468
GPR63,0.026624068157614485,1.1268629589240275
GPR65,1.395101171458999,1.1995637949836424
GPR68,1.2486687965921193,0.03635041802980734
GPR75,0.01863684771033014,0.07270083605961468
GPR75-ASB3,0.0026624068157614484,0.0
GPR78,0.0026624068157614484,0.0
GPR82,0.6283280085197018,1.6721192293711378
GPR83,0.005324813631522897,0.03635041802980734
GPR84,0.3248136315228967,0.03635041802980734
GPR85,3.1150159744408947,3.1261359505634316
GPR87,0.01597444089456869,0.0
GPR88,0.0026624068157614484,0.0
GPR89A,0.5591054313099042,1.3086150490730644
GPR89B,1.4456869009584665,2.5081788440567068
GPR89B-1,0.9185303514376997,1.4176663031624863
GPRASP1,0.5244941427050053,2.6172300981461287
GPRASP2,0.3647497337593184,0.9814612868047983
GPRASP3,0.15175718849840256,0.4725554343874955
GPRC5A,3.3599574014909477,5.2344601962922575
GPRC5B,10.64430244941427,3.4532897128316975
GPRC5C,0.9584664536741214,15.885132679025808
GPRC5D,0.010649627263045794,0.0
GPRC5D-AS1,0.0,0.0
GPRC6A,0.0026624068157614484,0.0
GPRIN1,0.11448349307774228,0.03635041802980734
GPRIN2,0.07454739084132056,0.03635041802980734
GPRIN3,0.820021299254526,1.4176663031624863
GPS1,5.963791267305644,13.449654671028718
GPS2,6.171458998935037,10.178117048346056
GPSM1,0.6230031948881789,1.890221737549982
GPSM2,0.5085197018104366,4.071246819338422
GPSM3,15.505857294994675,7.633587786259542
GPT,0.10117145899893504,0.1817520901490367
GPT2,0.32215122470713525,1.381315885132679
GPX1,31.280617678381258,42.13013449654671
GPX2,0.2050053248136315,0.10905125408942203
GPX3,51.560170394036206,77.49909123954926
GPX4,20.322151224707135,50.163576881134134
GPX5,0.0,0.0
GPX6,0.0,0.0
GPX7,1.5575079872204474,6.579425663395129
GPX8,1.389776357827476,9.59651035986914
GRAMD1A,28.796592119275825,11.777535441657578
GRAMD1B,0.07454739084132056,0.14540167211922936
GRAMD1C,0.564430244941427,0.5089058524173028
GRAMD2,0.06389776357827476,0.03635041802980734
GRAMD2A,0.029286474973375932,0.07270083605961468
GRAMD2B,1.6480298189563365,10.577971646673937
GRAMD3,0.7161874334398296,4.216648491457652
GRAMD4,0.6123535676251332,0.6179571065067249
GRAP,2.691693290734824,0.2544529262086514
GRAP2,0.17305644302449413,0.5452562704471101
GRAPL,0.07188498402555911,0.03635041802980734
GRASP,2.547923322683706,1.0905125408942202
GRB10,4.7177848775292865,3.816793893129771
GRB14,0.7161874334398296,0.21810250817884405
GRB2,9.858892438764643,15.957833515085424
GRB7,1.4589989350372736,0.07270083605961468
GREB1,0.04792332268370607,0.14540167211922936
GREB1L,0.05058572949946752,0.5816066884769174
GREM1,0.5404685835995741,0.6179571065067249
GREM2,0.20766773162939298,4.943656852053799
GREP1,0.010649627263045794,0.0
GRHL1,1.5788072417465389,0.2544529262086514
GRHL2,0.09850905218317359,0.10905125408942203
GRHL3,0.22364217252396165,0.0
GRHPR,7.630457933972311,25.663395129043984
GRIA1,0.22364217252396165,0.1817520901490367
GRIA2,0.007987220447284345,0.03635041802980734
GRIA3,0.005324813631522897,0.8360596146855689
GRIA4,0.010649627263045794,0.0
GRID1,0.09850905218317359,1.5630679752817158
GRID2,0.007987220447284345,0.0
GRID2IP,0.013312034078807242,0.0
GRIK1,0.010649627263045794,0.0
GRIK1-AS1,0.0026624068157614484,0.0
GRIK2,0.0,0.0
GRIK3,0.0026624068157614484,0.0
GRIK4,0.026624068157614485,0.1817520901490367
GRIK5,0.0026624068157614484,0.6179571065067249
GRIN1,0.007987220447284345,0.03635041802980734
GRIN2A,0.05324813631522897,0.8724100327153762
GRIN2B,0.05324813631522897,0.0
GRIN2C,0.026624068157614485,0.1817520901490367
GRIN2D,0.01863684771033014,0.07270083605961468
GRIN3A,0.007987220447284345,0.0
GRIN3B,0.026624068157614485,0.10905125408942203
GRINA,9.640575079872205,16.321337695383498
GRIP1,0.01597444089456869,0.03635041802980734
GRIP2,0.17305644302449413,2.4718284260268995
GRIPAP1,3.8285410010649628,5.089058524173028
GRK1,0.0,0.0
GRK2,2.1645367412140577,1.1632133769538349
GRK3,0.9345047923322684,1.5994183933115231
GRK4,0.3061767838125666,1.2359142130134497
GRK5,6.972843450479234,17.048346055979643
GRK6,2.3482428115015974,4.216648491457652
GRK7,0.007987220447284345,0.0
GRM1,0.005324813631522897,0.0
GRM2,0.03461128860489883,0.0
GRM3,0.058572949946751864,0.21810250817884405
GRM4,0.007987220447284345,0.0
GRM5,0.0,0.0
GRM5-AS1,0.0,0.0
GRM6,0.03461128860489883,0.03635041802980734
GRM7,0.010649627263045794,0.10905125408942203
GRM7-AS1,0.0,0.10905125408942203
GRM7-AS3,0.0,0.0
GRM8,0.2795527156549521,0.0
GRN,24.90681576144835,44.42021083242457
GRP,0.013312034078807242,1.9629225736095965
GRPEL1,7.105963791267306,11.777535441657578
GRPEL2,13.282747603833865,2.3627771719374775
GRPEL2-AS1,0.0,0.0
GRPR,0.013312034078807242,0.0
GRSF1,6.339190628328009,18.247909850963286
GRTP1,0.7827476038338658,2.87168302435478
GRTP1-AS1,0.5378061767838126,0.3271537622682661
GRWD1,3.4345047923322682,7.851690294438386
GRXCR1,0.0,0.0
GS1-114I9.1,0.0,0.0
GS1-114I9.3,0.0,0.0
GS1-120K12.4,0.0,0.0
GS1-124K5.11,0.27422790202342917,0.6906579425663395
GS1-124K5.3,0.10915867944621938,0.2908033442384587
GS1-124K5.4,0.25559105431309903,1.1632133769538349
GS1-166A23.1,0.0,0.0
GS1-166A23.2,0.010649627263045794,0.0
GS1-174L6.4,0.0,0.0
GS1-204I12.4,0.0,0.0
GS1-24F4.2,0.0,0.0
GS1-256O22.5,0.0,0.0
GS1-259H13.13,0.0,0.0
GS1-259H13.2,0.026624068157614485,0.07270083605961468
GS1-279B7.1,0.0,0.0
GS1-279B7.2,0.01597444089456869,0.0
GS1-293C5.1,0.0026624068157614484,0.0
GS1-304P7.3,0.0,0.0
GS1-358P8.4,0.0026624068157614484,0.0
GS1-393G12.12,0.0,0.0
GS1-393G12.13,0.0,0.0
GS1-393G12.14,0.013312034078807242,0.0
GS1-39E22.2,0.0,0.0
GS1-519E5.1,0.0,0.0
GS1-57L11.1,0.0026624068157614484,0.0
GS1-590J6.3,0.0,0.0
GS1-594A7.3,0.0,0.0
GS1-600G8.5,0.05591054313099041,0.03635041802980734
GS1-72M22.1,0.0,0.0
GSAP,1.4989350372736954,1.3086150490730644
GSC,0.005324813631522897,0.10905125408942203
GSDMA,0.09052183173588925,0.03635041802980734
GSDMB,0.1810436634717785,0.14540167211922936
GSDMC,0.05591054313099041,0.0
GSDMD,19.26517571884984,21.73754998182479
GSDME,0.01863684771033014,1.7448200654307524
GSE1,4.550053248136315,2.0719738276990185
GSEC,0.16240681576144836,0.4725554343874955
GSG1,0.042598509052183174,0.10905125408942203
GSG1L,0.01863684771033014,0.14540167211922936
GSG2,0.0026624068157614484,0.0
GSK3A,2.7928647497337593,4.180298073427845
GSK3B,3.9749733759318424,7.088331515812432
GSKIP,2.981895633652822,5.707015630679753
GSN,70.90255591054313,74.30025445292621
GSN-AS1,0.17838125665601703,0.2544529262086514
GSPT1,8.977635782747603,12.17739003998546
GSPT2,1.2673056443024495,2.762631770265358
GSR,1.4004259850905219,1.1632133769538349
GSS,3.2215122470713524,6.688476917484551
GSTA1,0.3141640042598509,0.9087604507451835
GSTA2,0.08519701810436635,0.10905125408942203
GSTA3,0.021299254526091587,0.0
GSTA4,1.674653887113951,12.068338785896037
GSTA5,0.0,0.0
GSTCD,0.7028753993610224,1.4176663031624863
GSTK1,17.68370607028754,28.535078153398764
GSTM1,0.7454739084132055,0.10905125408942203
GSTM2,0.2582534611288605,0.7997091966557616
GSTM3,3.1150159744408947,25.19083969465649
GSTM4,1.91160809371672,11.668484187568158
GSTM5,0.42864749733759316,5.089058524173028
GSTO1,22.342917997870074,39.87640857869866
GSTO2,0.6123535676251332,1.6357688113413305
GSTP1,77.21512247071352,74.08215194474737
GSTT1,0.0026624068157614484,0.0
GSTT2,0.2050053248136315,0.1817520901490367
GSTT2B,0.564430244941427,2.980734278444202
GSTZ1,1.4563365282215122,3.380588876772083
GSX1,0.0,0.0
GSX2,0.0,0.0
GTDC1,1.3019169329073483,5.8160668847691745
GTF2A1,3.0138445154419595,5.707015630679753
GTF2A1L,0.0,0.0
GTF2A2,13.698083067092652,33.80588876772083
GTF2B,6.072949946751864,16.612141039621957
GTF2E1,1.2007454739084131,1.1632133769538349
GTF2E2,4.148029818956337,10.178117048346056
GTF2F1,5.99307774227902,15.230825154489276
GTF2F2,4.052183173588924,9.960014540167212
GTF2H1,3.4105431309904155,7.161032351872047
GTF2H2,0.8226837060702875,2.762631770265358
GTF2H2C,0.48722044728434505,1.2359142130134497
GTF2H3,2.209797657082002,4.50745183569611
GTF2H4,1.5228966986155485,3.8531443111595785
GTF2H5,10.021299254526092,29.189385677935295
GTF2I,5.540468583599574,11.050527081061432
GTF2IP20,0.0,0.0
GTF2IRD1,0.8519701810436635,1.3449654671028717
GTF2IRD2,1.7678381256656017,6.143220647037441
GTF2IRD2B,0.8226837060702875,3.380588876772083
GTF3A,10.007987220447284,24.645583424209377
GTF3C1,4.02555910543131,3.8531443111595785
GTF3C2,2.0021299254526093,3.489640130861505
GTF3C2-AS1,0.01597444089456869,0.0
GTF3C3,2.566560170394036,3.816793893129771
GTF3C4,0.7534611288604899,0.7633587786259542
GTF3C5,3.966986155484558,8.542348237004726
GTF3C6,10.047923322683706,24.972737186477644
GTPBP1,3.6395101171459,4.216648491457652
GTPBP10,1.7492012779552715,3.0170846964740092
GTPBP2,1.7199148029818956,2.144674663758633
GTPBP3,1.597444089456869,4.471101417666303
GTPBP4,4.898828541001065,9.59651035986914
GTPBP6,5.234291799787007,10.541621228644129
GTPBP8,2.0154419595314166,5.307161032351872
GTSCR1,0.013312034078807242,0.0
GTSE1,0.13312034078807242,0.07270083605961468
GTSE1-AS1,0.01597444089456869,0.03635041802980734
GTSE1-DT,0.026624068157614485,0.03635041802980734
GTSF1,0.2422790202342918,0.1817520901490367
GTSF1L,0.0,0.0
GUCA1A,0.0,0.07270083605961468
GUCA1B,0.11980830670926518,0.2544529262086514
GUCA1C,0.0,0.0
GUCA2A,0.005324813631522897,0.0
GUCA2B,0.0026624068157614484,0.0
GUCD1,3.8285410010649628,7.5972373682297345
GUCY1A1,1.9994675186368478,16.793893129770993
GUCY1A2,0.22364217252396165,6.143220647037441
GUCY1A3,1.1075612353567625,15.630679752817157
GUCY1B1,4.108093716719915,17.08469647400945
GUCY1B3,0.4472843450479233,11.159578335150854
GUCY2C,0.0026624068157614484,0.0
GUCY2D,0.029286474973375932,0.0
GUCY2F,0.0,0.0
GUF1,1.3099041533546325,2.5808796801163214
GUK1,33.5702875399361,54.12577244638313
GULP1,3.3120340788072418,15.267175572519085
GUSB,7.13258785942492,11.632133769538349
GUSBP11,0.4845580404685836,1.1995637949836424
GVINP1,3.8604898828541,0.8360596146855689
GVQW1,0.045260915867944625,0.0
GVQW2,0.039936102236421724,0.03635041802980734
GVQW3,0.0,0.0
GXYLT1,2.8434504792332267,1.817520901490367
GXYLT2,0.0825346112886049,0.2908033442384587
GYG1,6.698615548455804,24.609233006179572
GYG2,0.03461128860489883,0.2908033442384587
GYG2-AS1,0.0,0.0
GYLTL1B,0.023961661341853034,0.0
GYPA,0.005324813631522897,0.0
GYPB,0.010649627263045794,0.0
GYPC,37.271033013844516,39.62195565249
GYPE,0.023961661341853034,0.07270083605961468
GYS1,0.9771033013844516,3.1261359505634316
GYS2,0.0,0.0
GZF1,0.8093716719914803,2.2900763358778624
GZMA,0.7907348242811502,2.5081788440567068
GZMB,1.5788072417465389,2.762631770265358
GZMH,0.5351437699680511,1.708469647400945
GZMK,0.19435569755058574,0.5816066884769174
GZMM,0.45527156549520764,1.1268629589240275
H1-0,3.461128860489883,9.45110868774991
H1-1,0.010649627263045794,0.07270083605961468
H1-10,8.397231096911607,15.957833515085424
H1-2,6.480298189563365,3.5623409669211195
H1-3,1.4190628328008519,0.21810250817884405
H1-4,0.8679446219382322,0.9087604507451835
H1-5,0.007987220447284345,0.0
H19,1.5788072417465389,0.1817520901490367
H1F0,3.0857294994675186,14.103962195565249
H1FNT,0.0,0.0
H1FOO,0.0026624068157614484,0.0
H1FX,3.7326943556975505,9.56015994183933
H1FX-AS1,0.14909478168264112,0.3635041802980734
H2AC11,0.09052183173588925,0.07270083605961468
H2AC12,0.007987220447284345,0.03635041802980734
H2AC13,0.0026624068157614484,0.0
H2AC15,0.021299254526091587,0.03635041802980734
H2AC16,0.0026624068157614484,0.0
H2AC17,0.05324813631522897,0.0
H2AC19,4.502129925452609,0.1817520901490367
H2AC20,1.1980830670926517,1.5994183933115231
H2AC21,0.005324813631522897,0.2544529262086514
H2AC25,0.5111821086261981,1.1995637949836424
H2AC4,0.01863684771033014,0.0
H2AC6,16.46964856230032,0.7997091966557616
H2AC7,0.061235356762513314,0.0
H2AC8,0.13578274760383385,0.0
H2AFB1,0.0026624068157614484,0.0
H2AFB3,0.0,0.0
H2AFJ,4.858892438764643,24.90003635041803
H2AFV,4.395633652822151,15.521628498727736
H2AFX,1.5042598509052183,3.635041802980734
H2AFY,4.281150159744409,13.95856052344602
H2AFY2,0.19435569755058574,1.5267175572519085
H2AFZ,8.924387646432375,28.02617230098146
H2AJ,9.315761448349308,24.391130498000727
H2AX,12.878061767838126,4.143947655398037
H2AZ1,16.238019169329075,24.46383133406034
H2AZ2,6.5495207667731625,9.778262450018175
H2BC11,0.039936102236421724,0.14540167211922936
H2BC12,5.090521831735889,5.707015630679753
H2BC15,1.1128860489882855,0.3635041802980734
H2BC18,0.24494142705005326,0.3635041802980734
H2BC20P,0.11448349307774228,0.1817520901490367
H2BC21,0.9078807241746539,1.9992729916394039
H2BC26,0.0026624068157614484,0.07270083605961468
H2BC4,0.10383386581469649,0.2544529262086514
H2BC5,0.30085197018104365,0.5089058524173028
H2BC8,0.04792332268370607,0.03635041802980734
H2BC9,0.021299254526091587,0.03635041802980734
H2BFM,0.0,0.0
H2BFS,0.045260915867944625,0.1817520901490367
H2BFWT,0.0,0.0
H3-3A,1.568157614483493,1.381315885132679
H3-3B,29.036208732694355,42.31188658669575
H3-5,0.2476038338658147,0.10905125408942203
H3C1,0.045260915867944625,0.03635041802980734
H3C10,0.09584664536741214,0.0
H3C11,0.0,0.0
H3C4,0.029286474973375932,0.03635041802980734
H3C6,0.05591054313099041,0.0
H3C7,0.013312034078807242,0.0
H3F3A,12.79286474973376,31.043256997455472
H3F3AP4,0.010649627263045794,0.2908033442384587
H3F3B,13.62087326943557,37.51363140676118
H3F3C,0.22097976570820022,1.054162122864413
H4C1,0.026624068157614485,0.0
H4C11,0.20234291799787008,0.2544529262086514
H4C12,0.013312034078807242,0.03635041802980734
H4C16,0.5058572949946751,0.5089058524173028
H4C2,0.010649627263045794,0.0
H4C3,4.515441959531416,6.761177753544166
H4C4,0.01597444089456869,0.03635041802980734
H4C5,0.10117145899893504,0.03635041802980734
H4C6,0.01597444089456869,0.0
H4C8,0.058572949946751864,0.10905125408942203
H6PD,5.1224707135250265,5.452562704471101
HAAO,0.23429179978700745,7.379134860050891
HABP2,0.023961661341853034,0.0
HABP4,1.2513312034078807,4.616503089785533
HACD1,4.9627263045793395,18.3206106870229
HACD2,1.5095846645367412,3.8531443111595785
HACD3,6.120873269435569,11.450381679389313
HACD4,1.9675186368477102,14.067611777535442
HACE1,1.472310969116081,1.2359142130134497
HACL1,2.3722044728434506,4.8346055979643765
HADH,3.4717784877529287,16.357688113413303
HADHA,11.879659211927583,27.91712104689204
HADHB,13.716719914802981,29.00763358778626
HAGH,7.4627263045793395,19.70192657215558
HAGHL,0.7534611288604899,1.0178117048346056
HAGLR,0.35676251331203407,0.07270083605961468
HAGLROS,0.18903088391906284,0.0
HAL,0.11980830670926518,0.0
HAMP,0.1650692225772098,0.07270083605961468
HAND1,0.0,0.0
HAND2,0.021299254526091587,1.708469647400945
HAND2-AS1,0.010649627263045794,0.3998545983278808
HAO1,0.026624068157614485,0.0
HAO2,0.03461128860489883,0.03635041802980734
HAP1,0.058572949946751864,0.7997091966557616
HAPLN1,0.005324813631522897,3.162486368593239
HAPLN2,0.0026624068157614484,2.253725917848055
HAPLN3,3.8764643237486687,6.143220647037441
HAPLN4,0.0,0.0
HAPSTR1,1.6187433439829606,2.2173754998182478
HAR1A,0.013312034078807242,0.3998545983278808
HAR1B,0.021299254526091587,0.07270083605961468
HARBI1,0.3541001064962726,0.3998545983278808
HARS,2.1246006389776357,9.85096328607779
HARS1,4.020234291799787,6.2159214830970555
HARS2,2.3615548455804047,3.2351872046528536
HAS1,0.6363152289669861,1.0178117048346056
HAS2,0.9984025559105432,5.05270810614322
HAS2-AS1,0.0825346112886049,0.7997091966557616
HAS3,0.5484558040468583,0.14540167211922936
HASPIN,0.007987220447284345,0.0
HAT1,8.141640042598508,13.66775717920756
HAUS1,5.766773162939297,9.087604507451836
HAUS2,3.6368477103301386,4.8346055979643765
HAUS3,1.5042598509052183,3.053435114503817
HAUS4,3.146964856230032,5.2344601962922575
HAUS5,0.9451544195953142,2.5081788440567068
HAUS6,1.5282215122470713,2.253725917848055
HAUS7,2.70234291799787,4.725554343874955
HAUS8,0.8599574014909478,1.9992729916394039
HAVCR1,0.0026624068157614484,0.03635041802980734
HAVCR2,1.293929712460064,0.9087604507451835
HAX1,10.851970181043663,29.080334423845873
HBA1,0.5910543130990416,0.5452562704471101
HBA2,0.979765708200213,1.1995637949836424
HBB,1.900958466453674,4.362050163576881
HBD,0.09584664536741214,0.0
HBE1,0.021299254526091587,0.0
HBEGF,20.50053248136315,4.980007270083606
HBG1,0.0,0.0
HBG2,0.010649627263045794,0.03635041802980734
HBM,0.007987220447284345,0.0
HBP1,7.412140575079873,20.319883678662304
HBQ1,0.007987220447284345,0.14540167211922936
HBS1L,4.145367412140575,10.032715376226827
HBZ,0.007987220447284345,0.8360596146855689
HCAR1,0.01863684771033014,0.03635041802980734
HCAR2,2.446751863684771,0.5452562704471101
HCAR3,1.5654952076677315,0.2908033442384587
HCCAT5,0.005324813631522897,0.2908033442384587
HCCS,3.982960596379127,6.434023991275899
HCFC1,2.9898828541001063,4.943656852053799
HCFC1-AS1,0.0,0.0
HCFC1R1,6.376464323748669,39.80370774263904
HCFC2,2.7715654952076676,6.652126499454743
HCG11,1.9195953141640043,2.9443838604143946
HCG14,0.007987220447284345,0.07270083605961468
HCG15,0.010649627263045794,0.0
HCG16,0.005324813631522897,0.03635041802980734
HCG17,0.01597444089456869,0.10905125408942203
HCG18,2.5745473908413206,5.05270810614322
HCG20,0.007987220447284345,0.07270083605961468
HCG2040054,0.0,0.0
HCG21,0.010649627263045794,0.03635041802980734
HCG22,0.005324813631522897,0.03635041802980734
HCG23,0.0,0.03635041802980734
HCG24,0.0,0.0
HCG25,0.06389776357827476,0.07270083605961468
HCG27,0.2050053248136315,0.21810250817884405
HCG9,0.04792332268370607,0.03635041802980734
HCK,2.6091586794462196,1.708469647400945
HCLS1,8.248136315228967,3.271537622682661
HCN1,0.0026624068157614484,0.0
HCN2,0.01597444089456869,0.03635041802980734
HCN3,0.10649627263045794,0.5089058524173028
HCN4,0.0026624068157614484,0.03635041802980734
HCP5,5.6309904153354635,0.5089058524173028
HCP5B,0.0,0.0
HCRT,0.03194888178913738,0.07270083605961468
HCRTR1,0.0,0.0
HCRTR2,0.010649627263045794,0.0
HCST,3.2507987220447285,4.6528535078153395
HDAC1,7.819488817891374,18.611414031261358
HDAC10,2.2231096911608095,3.5623409669211195
HDAC11,0.9957401490947817,3.525990548891312
HDAC11-AS1,0.0026624068157614484,0.0
HDAC2,7.5825346112886045,20.719738276990185
HDAC2-AS2,0.0,0.0
HDAC3,3.194888178913738,10.359869138495092
HDAC4,0.9957401490947817,1.7811704834605597
HDAC4-AS1,0.0026624068157614484,0.0
HDAC5,3.801916932907348,13.049800072700837
HDAC6,2.13258785942492,3.925845147219193
HDAC7,10.732161874334398,8.36059614685569
HDAC8,2.16986155484558,5.125408942202835
HDAC9,1.3232161874334398,1.3449654671028717
HDC,0.05324813631522897,0.3998545983278808
HDDC2,4.494142705005324,21.010541621228644
HDDC3,3.5356762513312034,3.925845147219193
HDGF,7.225772097976571,13.304252998909487
HDGFL1,0.0,0.0
HDGFL2,1.640042598509052,4.362050163576881
HDGFL3,2.3722044728434506,1.9992729916394039
HDHD2,3.0191693290734825,7.851690294438386
HDHD3,1.5175718849840256,5.125408942202835
